Time[sec],x1[k+1],x2[k+1],x3[k+1],x4[k+1]
0.25,-0.1799930047630211,9.055979326788856,0.12926692111732752,48.05198360420955
0.251,-0.17985782353445487,9.10404057870256,0.1410931837376666,48.07047988719826
0.252,-0.17971082329582083,9.15212020786824,0.15290478194413548,48.08873870766821
0.253,-0.1795520191975671,9.200217978918207,0.16470074383946495,48.10676426664659
0.254,-0.17938142735956203,9.248333660648605,0.1764801021197242,48.12456070344146
0.255,-0.17919906486645068,9.296467025956828,0.18824189409872422,48.14213209647595
0.256,-0.17900494976298242,9.344617851779624,0.1999851617324961,48.15948246411303
0.257,-0.17879910104930907,9.392785919031862,0.21170895164383483,48.17661576547109
0.258,-0.17858153867625376,9.440971012545932,0.22341231514690132,48.193535901230575
0.259,-0.1783522835417883,9.489172921055012,0.2350943082972508,48.21024671381367
0.26,-0.17811135749083173,9.537391437293858,0.24675399201055215,48.22675198588274
0.261,-0.17785878330126045,9.585626357620168,0.2583904318995123,48.24305544569815
0.262,-0.17759458468223518,9.63387748206735,0.2700026983637764,48.259160766304355
0.263,-0.17731878627007144,9.68214461431321,0.28158986663016006,48.275071565919234
0.264,-0.1770314136233841,9.73042756162498,0.2931510167786775,48.29079140866237
0.265,-0.17673249321820364,9.77872613480497,0.30468523376864454,48.30632380527446
0.266,-0.17642205244306391,9.827040148136856,0.3161916074648504,48.32167221382809
0.267,-0.17610011959406052,9.875369419332573,0.32766923266379183,48.336840040430054
0.268,-0.17576672386988013,9.92371376947981,0.3391172091199631,48.35183063991554
0.269,-0.17542189536680036,9.972073022990072,0.3505346415721963,48.36664731653419
0.27,-0.17506566507365973,10.020447007547318,0.3619206397700453,48.38129332462849
0.271,-0.1746980648667977,10.068835554057138,0.3732743185002071,48.39577186930453
0.272,-0.17431912750496434,10.117238496596475,0.3845947976129746,48.41008610709548
0.273,-0.17392888662691464,10.165655672458145,0.3958812020912503,48.42423914528157
0.274,-0.17352737674537808,10.214086922071065,0.40713266206327414,48.438234042972034
0.275,-0.17311463323781498,10.262532088810426,0.41834831276551954,48.45207381374632
0.276,-0.1726906923438233,10.31099101904043,0.42952729461026795,48.46576142500038
0.277,-0.17225559115994113,10.359463562068097,0.4406687532128764,48.47929979855305
0.278,-0.1718093676344136,10.407949570097411,0.4517718394189897,48.49269181124789
0.279,-0.17135206056193086,10.456448898183995,0.4628357093317814,48.50594029554791
0.28,-0.1708837095783361,10.504961404190267,0.4738595243392194,48.5190480401234
0.281,-0.1704043551553036,10.553486948741112,0.4848424511413494,48.532017790432946
0.282,-0.16991403859498697,10.60202539518001,0.4957836617775925,48.544852249297875
0.283,-0.1694128020246368,10.650576609525649,0.5066823336540512,48.55755407747037
0.284,-0.16890068839118821,10.699140460428971,0.5175376495708187,48.5701258941953
0.285,-0.16837774145581744,10.747716819130677,0.5283487977492864,48.58257027776608
0.286,-0.1678440057888224,10.796305559431577,0.5391149718624944,48.594889765901
0.287,-0.16729952676822638,10.844906557795008,0.5498353710977524,48.60708685427547
0.288,-0.16674435056822304,10.89351969309452,0.5605092001321568,48.619164000008205
0.289,-0.16617852415446435,10.942144846603012,0.5711356691671978,48.631123621775615
0.29,-0.16560209527959405,10.990781901991953,0.5817139939657257,48.642968099785605
0.291,-0.1650151124776613,11.039430745292805,0.5922433958795207,48.65469977627911
0.292,-0.16441762505850469,11.088091264858901,0.602723101876856,48.66632095602566
0.293,-0.16380968310210733,11.136763351327751,0.6131523445700373,48.67783390681299
0.294,-0.1631913374529219,11.185446897583759,0.6235303622429204,48.68924085993094
0.295,-0.16256263971416615,11.234141798721371,0.6338563988783987,48.70054401064966
0.296,-0.161923642242089,11.282847952008606,0.6441297041858608,48.711745518692425
0.297,-0.16127439814020592,11.331565256850984,0.6543495336286084,48.72284750870308
0.298,-0.16061496125350513,11.380293614755846,0.6645151484512338,48.73385207070837
0.299,-0.15994538616262297,11.429032929297009,0.674625815706951,48.74476126057519
0.3,-0.15926572817935786,11.477783106119986,0.6846808082834918,48.75557709991339
0.301,-0.1585760433422943,11.526544052951644,0.6946794049288036,48.76630157591737
0.302,-0.15787638840579282,11.575315679416427,0.7046208902833692,48.77693664385521
0.303,-0.157166820836451,11.62409789707305,0.7145045549048711,48.787484226540485
0.304,-0.15644739880730282,11.672890619386045,0.7243296952950464,48.79794621469588
0.305,-0.1557181811918479,11.721693761693526,0.7340956139266083,48.808324467368486
0.306,-0.15497922755805218,11.770507241175315,0.7438016192700864,48.81862081234019
0.307,-0.15423059816231957,11.81933097682143,0.7534470258205842,48.82883704653332
0.308,-0.1534723539434348,11.86816488940091,0.7630311541244464,48.83897493641169
0.309,-0.15270455651647713,11.917008901430972,0.7725533308058327,48.849036218377115
0.31,-0.1519272681667051,11.965862937146499,0.7820128885931927,48.85902259916158
0.311,-0.15114055184341219,12.014726922469846,0.7914091663456398,48.86893575621511
0.312,-0.1503444711537532,12.063600784980952,0.8007415090792153,48.87877733808961
0.313,-0.14953909035659618,12.112484453889081,0.8100092679927495,48.88854896480063
0.314,-0.1487244743599087,12.161377860091497,0.8192118004745736,48.89825222701564
0.315,-0.1479006887107679,12.210280936053799,0.828348470148349,48.90788868764999
0.316,-0.14706779958769475,12.259193615747769,0.837418646906197,48.91745988268654
0.317,-0.14622587379613441,12.30811583466666,0.846421706924744,48.92696732094977
0.318,-0.1453749787621433,12.357047529797885,0.8553570326904465,48.93641248445515
0.319,-0.14451518252604897,12.405988639596007,0.864224013024766,48.9457968287546
0.32,-0.14364655373608248,12.454939103956017,0.8730220431091883,48.95512178327808
0.321,-0.14276916164198333,12.50389886418689,0.8817505245100811,48.96438875167137
0.322,-0.1418830760885769,12.552867862985446,0.8904088652033872,48.9735991121303
0.323,-0.14098836750932434,12.601846044410442,0.8989964795991467,48.98275421773132
0.324,-0.14008510691984513,12.650833353856966,0.9075127885658439,48.991855396758744
0.325,-0.13917336591141197,12.699829738031058,0.9159572194545741,49.000903953028605
0.326,-0.13825321664441834,12.748835144924595,0.9243292061230248,49.009901166209275
0.327,-0.1373247318418191,12.797849523790429,0.9326281889592645,49.01884829213881
0.328,-0.13638798478676087,12.846872825199712,0.9408536148793787,49.027746562040825
0.329,-0.1354430493133619,12.895905000966849,0.9490049373669018,49.03659718351463
0.33,-0.13448999979569512,12.94494600404029,0.9570816165229321,49.045401341983435
0.331,-0.13352891114439044,12.993995788542136,0.9650831190689755,49.05416020014812
0.332,-0.13255985879998874,13.043054309745367,0.9730089183693967,49.06287489827725
0.333,-0.13158291872627145,13.09212152405131,0.9808584944536326,49.071546554493885
0.334,-0.1305981674035656,13.141197388967376,0.9886313340381623,49.08017626505914
0.335,-0.1296056818220247,13.19028186308503,0.9963269305482293,49.08876510465269
0.336,-0.12860553947488484,13.239374906057998,1.0039447841393097,49.09731412665025
0.337,-0.12759781835169726,13.288476478580712,1.0114844017183213,49.1058243633981
0.338,-0.126582596931536,13.337586542366981,1.0189452969645683,49.114296826484846
0.339,-0.12555995417618207,13.386705060128874,1.0263269903504162,49.12273250701032
0.34,-0.12452996952328331,13.435831995555828,1.0336290091616913,49.131132375851884
0.341,-0.1234927228794902,13.484967313293966,1.0408508875178004,49.13949738392811
0.342,-0.12244829461656923,13.534110978964312,1.0479921663719987,49.14782846194853
0.343,-0.12139676556461904,13.583262959144157,1.0550523935300955,49.15612652065059
0.344,-0.12033821699877227,13.6324232212649,1.062031123711186,49.16439245214047
0.345,-0.11927273063590213,13.681591733639427,1.0689279185426934,49.17262712952256
