Time[sec],x1[k+1],x2[k+1],x3[k+1],x4[k+1]
13.886,-0.0572542676855487,14.952335423156963,0.657048837943088,-18.88723691086154
13.887,-0.05658680465728881,14.933223510043872,0.6778228163822467,-19.335504241625053
13.888,-0.05589872993324906,14.913666553436057,0.6982727263540213,-19.777341724267988
13.889,-0.05519036638052702,14.89367093894414,0.7184010223091654,-20.21283942070526
13.89,-0.0544620343271577,14.873242959592751,0.7382101279294113,-20.64208609184414
13.891,-0.053714051715662174,14.85238882101968,0.7577024384354962,-21.06516927122974
13.892,-0.05294673422952377,14.831114645815449,0.7768803225132033,-21.48217532650352
13.893,-0.05216039148681827,14.80942638901032,0.7957460265711097,-21.89318738529183
13.894,-0.05138326422799349,14.788044510863452,0.7586015378438219,-20.872994593119408
13.895,-0.05064300331538091,14.767675582290355,0.7220123277930376,-19.867254141756952
13.896,-0.04993905646921086,14.74830525242596,0.6859724024648232,-18.8757632622778
13.897,-0.049270877381888505,14.729919372351633,0.6504758432132455,-17.89832191977691
13.898,-0.04863792561424684,14.712503991383747,0.6155168095919947,-16.934732877232406
13.899,-0.04803966651912279,14.696045354353535,0.5810895381304994,-15.984801656967084
13.9,-0.0474755711865013,14.680529899610907,0.5471883414535755,-15.048336512384274
13.901,-0.04694511635463695,14.665944255853061,0.5138076068576408,-14.125148383027392
13.902,-0.04644778433597632,14.652275239449795,0.48094179512262036,-13.215050856699683
13.903,-0.04598306294912951,14.639509851983659,0.4485854394208011,-12.31786013462921
13.904,-0.045550445440110936,14.627635277422613,0.4167331440535995,-11.433394991408372
13.905,-0.04514943041926392,14.616638879806942,0.385379583436785,-10.561476742248194
13.906,-0.04477952178367501,14.606508200470753,0.35451950085756556,-9.701929203619773
13.907,-0.04444022865738797,14.597230955830634,0.32414770750924465,-8.854578661942664
13.908,-0.044131065317519855,14.588795034724892,0.29425908130652717,-8.019253835900855
13.909,-0.04385155114651067,14.58118849658954,0.2648485661059017,-7.195785850636851
13.91,-0.043601210540699514,14.574399568234307,0.23591117024973143,-6.384008192067709
13.911,-0.0433795728453027,14.568416641464948,0.20744196551896782,-5.583756673210669
13.912,-0.04318617229159956,14.563228270776138,0.1794360861204979,-4.794869401521492
13.913,-0.04302054793207632,14.558823170978743,0.15188872764295985,-4.017186745301328
13.914,-0.042882243609411466,14.555190215917186,0.12479514653027056,-3.2505513155654944
13.915,-0.042770807918751194,14.552318436970214,0.09815065945326365,-2.4948079448510416
13.916,-0.042685794082557564,14.55019701873418,0.07195064134386765,-1.7498036260298861
13.917,-0.04262675992484417,14.548815297908462,0.04619052494999652,-1.015387496565782
13.918,-0.042593267817998944,14.54816276129718,0.020865799971685646,-0.2914108102384676
13.919,-0.04258488462918273,14.54822904379839,-0.004027987809748236,0.42227309131048374
13.92,-0.04260118160498792,14.549003924463893,-0.028495238380472455,1.1258088344922728
13.921,-0.04264173437707286,14.550477326334885,-0.05254029742510088,1.8193390159516472
13.922,-0.04270612290153471,14.55263931422238,-0.07616745731688113,2.503004234006402
13.923,-0.04279393140548027,14.555480092700725,-0.09938095798447207,3.1769431170479336
13.924,-0.04290474832779953,14.558990003928866,-0.12218498787526733,3.841292354392222
13.925,-0.04303816627079132,14.563159525807645,-0.1445836847461873,4.49618672235215
13.926,-0.043193781949506564,14.567979270069156,-0.16658113649135992,5.141759111276278
13.927,-0.04337119614235564,14.573439980405643,-0.18818138195075218,5.778140552031732
13.928,-0.04357001364225633,14.57953253061695,-0.20938841171012584,6.405460242221028
13.929,-0.04378984320897049,14.586247922796408,-0.23020616888274917,7.023845571844622
13.93,-0.044030297522050316,14.593577285537199,-0.2506385498821934,7.633422148690854
13.931,-0.044290993134256336,14.601511872153935,-0.2706894051876241,8.234313823498045
13.932,-0.04457155042631384,14.610043058948351,-0.29036254008839796,8.826642714486074
13.933,-0.044871593561967654,14.61916234348486,-0.3096617154246189,9.41052923176443
13.934,-0.04519075044708912,14.628861342999967,-0.3285906482649536,9.986092099829758
13.935,-0.04552865268600085,14.639131792719827,-0.34715301262710085,10.553448381362436
13.936,-0.045884935530154734,14.649965543925047,-0.36535244031650804,11.112713504624427
13.937,-0.04625923783782557,14.661354562379394,-0.3831925215951361,11.664001285680941
13.938,-0.04665120203130882,14.673290926675932,-0.400676805888719,12.20742395179428
13.939,-0.04706047405601317,14.685766826645859,-0.4178088024652103,12.743092163940025
13.94,-0.04748670336953903,14.698774562762553,-0.43459198064937693,13.271115025191811
13.941,-0.04792954287828139,14.712306543803404,-0.45102977084894297,13.79160011383002
13.942,-0.04838864889302667,14.726355285141963,-0.4671255652869144,14.304653507499053
13.943,-0.04886368110031888,14.740913407563353,-0.48288271849071,14.81037979995606
13.944,-0.0493543025267054,14.755973635843105,-0.49830454789107254,15.308882121163787
13.945,-0.04986017949846556,14.771528797182444,-0.5133943344873446,15.800262159419663
