Time[sec],x1[k],x2[k],x3[k],x4[k],d/dt x3[k],d/dt x4[k],voltage
17.106,0.1149353350966199,-4.438228030154385,-0.39055037408775983,-21.483066611806596,-48.054095126890815,1032.490766848105,12.0
17.107,0.11452086819093159,-4.459197312900411,-0.4382730172974295,-20.457956160889502,-47.39211530347761,1017.7647716919879,12.0
17.108,0.1140590087434823,-4.479148814745071,-0.4853364373403394,-19.447468390626124,-46.73563566638517,1003.2448927677455,12.0
17.109,0.11355041324078387,-4.49809705583043,-0.5317460976198028,-18.451398628347235,-46.08458283190152,988.9282486824843,12.0
17.11,0.11299573269147033,-4.5160563513913505,-0.5775073881443658,-17.469545086007848,-45.438884676030455,974.8119988786643,12.0
17.111,0.11240261049571644,-4.533219810389045,-0.5946669797580474,-17.21691140790511,10.901700674488895,-464.39355200331704,-12.0
17.112,0.11181335631037188,-4.550667822399027,-0.5838793149027673,-17.678020336562092,10.674154339919557,-457.83981609875855,-12.0
17.113,0.11123477654034421,-4.568573681924342,-0.5733176269835655,-18.132621843710954,10.449740292627778,-451.37849113021724,-12.0
17.114,0.11066664676837769,-4.586930927532849,-0.5629788031462192,-18.580807689906816,10.228419759204622,-445.0082794142288,-12.0
17.115,0.11010874565981524,-4.605733188539881,-0.5528597688795184,-19.022668352344624,10.010154512283426,-438.7279014204475,-12.0
17.116,0.10956085491716477,-4.624974183487685,-0.542957487369338,-19.458293046372432,9.794906860687025,-432.53609546664035,-12.0
17.117,0.10902275930148958,-4.644647720862137,-0.5332689598012701,-19.887769715363287,9.582639653524494,-426.4316178617373,-12.0
17.118,0.10849424657686266,-4.664747697232676,-0.523791224570261,-20.311185057009787,9.37331626826427,-420.41324253315634,-12.0
17.119,0.10797510746606943,-4.685268095769966,-0.5145213566505961,-20.728624544298835,9.166900601165445,-414.4797607294699,-12.0
17.12,0.1074651355480256,-4.70620298281017,-0.5054564661549572,-21.140172474095653,8.963357045586447,-408.6299803321663,-12.0
17.121,0.10696412726302136,-4.727546508031536,-0.4965936983944392,-21.545911964645065,8.762650492767108,-402.8627258907118,-12.0
17.122,0.10647188188212475,-4.74929290343177,-0.48793023343957476,-21.945924970059234,8.564746325154399,-397.1768384171119,-12.0
